5.995 360285 4813595 31 
14.994 360285 4813595 31 
23.995 360285 4813595 31 
32.995 360285 4813595 31 
41.995 360285 4813595 31 
50.995 360285 4813595 31 
59.995 360285 4813595 31 
68.995 360285 4813595 31 
77.995 360285 4813595 31 
86.995 360285 4813595 31 
95.995 360285 4813595 31 
104.995 360285 4813595 31 
113.995 360285 4813595 31 
122.995 360285 4813595 31 
131.995 360285 4813595 31 
140.995 360285 4813595 31 
149.995 360285 4813595 31 
158.995 360285 4813595 31 
167.994 360285 4813595 31 
176.995 360285 4813595 31 
185.995 360285 4813595 31 
194.995 360285 4813595 31 
203.995 360285 4813595 31 
212.995 360285 4813595 31 
221.995 360285 4813595 31 
230.995 360285 4813595 31 
239.994 360285 4813595 31 
248.995 360285 4813595 31 
257.995 360285 4813595 31 
266.994 360285 4813595 31 
275.995 360285 4813595 31 
284.995 360285 4813595 31 
293.996 360285 4813595 31 
302.999 360285 4813595 31 
311.995 360285 4813595 31 
320.995 360285 4813595 31 
329.995 360285 4813595 31 
338.995 360285 4813595 31 
347.996 360285 4813595 31 
356.995 360285 4813595 31 
365.996 360285 4813595 31 
374.995 360285 4813595 31 
383.995 360285 4813595 31 
392.994 360285 4813595 31 
401.995 360285 4813595 31 
410.994 360285 4813595 31 
419.995 360285 4813595 31 
428.995 360285 4813595 31 
437.995 360285 4813595 31 
446.995 360285 4813595 31 
455.995 360285 4813595 31 
464.995 360285 4813595 31 
473.995 360285 4813595 31 
482.994 360285 4813595 31 
491.995 360285 4813595 31 
500.996 360285 4813595 31 
509.996 360285 4813595 31 
518.996 360285 4813595 31 
527.996 360285 4813595 31 
536.995 360285 4813595 31 
545.996 360285 4813595 31 
554.995 360285 4813595 31 
563.995 360285 4813595 31 
572.994 360285 4813595 31 
581.997 360285 4813595 31 
590.995 360285 4813595 31 
599.995 360285 4813595 31 
608.994 360285 4813595 31 
617.995 360285 4813595 31 
626.996 360285 4813595 31 
635.995 360285 4813595 31 
644.995 360285 4813595 31 
653.996 360285 4813595 31 
662.994 360285 4813595 31 
671.996 360285 4813595 31 
681.000 360285 4813595 31 
690.002 360285 4813595 31 
698.995 360285 4813595 31 
707.996 360285 4813595 31 
716.995 360285 4813595 31 
725.995 360285 4813595 31 
735.006 360285 4813595 31 
743.995 360285 4813595 31 
